shipment_id,ship_date,delivery_date,carrier,mode,origin_city,origin_state,destination_city,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost,customer_segment
SHP002034,2025-09-06,2025-09-11,UPS Supply Chain,LTL,TXCity3,TX,NJCity3,NJ,453,2,5,1,721.67,Retail
SHP002035,2025-11-11,2025-11-13,UPS Supply Chain,Air,ILCity2,IL,OHCity1,OH,1894,3,2,0,1649.64,Industrial
SHP002036,2025-10-31,2025-11-05,Old Dominion,Air,GACity2,GA,GACity2,GA,1932,2,5,1,1546.15,Consumer
SHP002037,2025-09-27,2025-10-03,XPO,FTL,GACity1,GA,CACity3,CA,2419,3,6,1,3901.9,Industrial
SHP002038,2025-10-22,2025-10-25,DHL Supply Chain,Intermodal,PACity3,PA,CACity1,CA,1191,4,3,0,2246.93,Retail
SHP002039,2025-09-18,2025-09-25,XPO,LTL,NJCity1,NJ,PACity1,PA,680,5,7,1,1395.46,Consumer
SHP002040,2025-02-26,2025-03-03,XPO,FTL,GACity2,GA,OHCity3,OH,253,4,5,1,254.75,Consumer
SHP002041,2025-03-01,2025-03-02,UPS Supply Chain,Intermodal,GACity2,GA,OHCity2,OH,326,2,1,0,610.38,Manufacturing
SHP002042,2025-12-20,2025-12-22,FedEx Freight,Ground,FLCity2,FL,NJCity1,NJ,2286,2,2,0,2120.57,Industrial
SHP002043,2025-02-25,2025-02-28,Old Dominion,FTL,NCCity2,NC,OHCity3,OH,1030,4,3,0,1615.3,Healthcare
SHP002044,2025-09-03,2025-09-06,XPO,Ground,NCCity2,NC,TXCity1,TX,970,3,3,0,1640.85,Consumer
SHP002045,2025-06-07,2025-06-12,DHL Supply Chain,LTL,GACity2,GA,OHCity1,OH,1582,4,5,1,3183.95,Industrial
SHP002046,2025-09-01,2025-09-04,UPS Supply Chain,FTL,CACity2,CA,TXCity2,TX,483,3,3,0,664.73,Manufacturing
SHP002047,2025-12-31,2026-01-02,Old Dominion,FTL,ILCity1,IL,GACity3,GA,665,2,2,0,590.6,Healthcare
SHP002048,2025-07-09,2025-07-12,UPS Supply Chain,Ground,PACity1,PA,ILCity1,IL,1123,2,3,1,2106.32,Industrial
SHP002049,2025-04-27,2025-05-03,DHL Supply Chain,Ground,OHCity1,OH,ILCity1,IL,2288,6,6,0,2272.51,Consumer
SHP002050,2025-09-01,2025-09-03,XPO,FTL,CACity3,CA,FLCity1,FL,576,2,2,0,696.96,Consumer
SHP002051,2025-05-10,2025-05-17,UPS Supply Chain,FTL,CACity2,CA,GACity1,GA,2168,7,7,0,3296.78,Industrial
SHP002052,2025-09-10,2025-09-20,DHL Supply Chain,LTL,CACity2,CA,PACity3,PA,676,7,10,1,1181.0,Manufacturing
SHP002053,2025-03-19,2025-03-22,AIT Logistics Partner,FTL,PACity2,PA,CACity3,CA,413,3,3,0,441.98,Manufacturing
SHP002054,2025-08-18,2025-08-25,UPS Supply Chain,Intermodal,CACity1,CA,FLCity3,FL,788,7,7,0,1492.06,Retail
SHP002055,2025-10-31,2025-11-07,FedEx Freight,Ground,FLCity1,FL,GACity1,GA,734,7,7,0,1171.4,Industrial
SHP002056,2025-01-16,2025-01-20,DHL Supply Chain,FTL,ILCity1,IL,TXCity2,TX,1914,5,4,0,2622.36,Healthcare
SHP002057,2025-11-07,2025-11-14,DHL Supply Chain,Intermodal,OHCity2,OH,NCCity3,NC,1951,5,7,1,3542.63,Industrial
SHP002058,2025-04-17,2025-04-22,Old Dominion,LTL,NJCity3,NJ,NJCity3,NJ,1950,4,5,1,1643.71,Consumer
SHP002059,2025-04-07,2025-04-10,DHL Supply Chain,Ground,AZCity3,AZ,NJCity2,NJ,1876,3,3,0,2629.03,Healthcare
SHP002060,2025-11-02,2025-11-06,AIT Logistics Partner,Intermodal,AZCity1,AZ,GACity3,GA,945,4,4,0,768.52,Retail
SHP002061,2025-11-20,2025-11-22,FedEx Freight,Ground,AZCity2,AZ,FLCity3,FL,2599,2,2,0,2181.31,Consumer
SHP002062,2025-01-05,2025-01-15,FedEx Freight,FTL,ILCity2,IL,TXCity1,TX,2125,7,10,1,2293.11,Industrial
SHP002063,2025-12-15,2025-12-18,AIT Logistics Partner,Intermodal,TXCity3,TX,NCCity2,NC,1161,2,3,1,1791.76,Healthcare
SHP002064,2025-01-09,2025-01-14,DHL Supply Chain,LTL,AZCity1,AZ,OHCity3,OH,2239,6,5,0,3369.55,Industrial
SHP002065,2025-07-14,2025-07-21,AIT Logistics Partner,Ground,AZCity2,AZ,NJCity1,NJ,2018,7,7,0,2353.52,Consumer
SHP002066,2025-12-18,2025-12-22,XPO,Intermodal,PACity3,PA,ILCity3,IL,2138,4,4,0,3143.11,Manufacturing
SHP002067,2025-09-26,2025-09-30,XPO,Air,GACity2,GA,CACity2,CA,1389,2,4,1,2138.26,Manufacturing
SHP002068,2025-01-12,2025-01-15,FedEx Freight,LTL,ILCity3,IL,OHCity1,OH,855,2,3,1,1640.08,Manufacturing
SHP002069,2025-01-10,2025-01-15,UPS Supply Chain,FTL,ILCity2,IL,ILCity2,IL,2378,4,5,1,4009.01,Manufacturing
SHP002070,2025-01-19,2025-01-25,XPO,Ground,FLCity3,FL,OHCity2,OH,2233,6,6,0,4244.94,Healthcare
SHP002071,2025-03-03,2025-03-06,AIT Logistics Partner,FTL,AZCity3,AZ,AZCity2,AZ,1509,2,3,1,1684.03,Industrial
SHP002072,2025-03-21,2025-03-25,XPO,Intermodal,CACity2,CA,OHCity2,OH,1654,4,4,0,3421.49,Healthcare
SHP002073,2025-01-30,2025-02-04,FedEx Freight,Intermodal,OHCity3,OH,AZCity2,AZ,405,2,5,1,338.0,Retail
SHP002074,2025-12-04,2025-12-07,UPS Supply Chain,Ground,TXCity1,TX,GACity2,GA,2018,2,3,1,2489.96,Consumer
SHP002075,2025-06-30,2025-07-06,Old Dominion,Ground,FLCity1,FL,FLCity1,FL,676,4,6,1,590.5,Healthcare
SHP002076,2025-04-12,2025-04-17,XPO,LTL,OHCity2,OH,ILCity2,IL,1233,3,5,1,1390.48,Industrial
SHP002077,2025-03-04,2025-03-08,XPO,LTL,ILCity1,IL,PACity2,PA,2481,3,4,1,2569.25,Industrial
SHP002078,2025-09-17,2025-09-26,FedEx Freight,LTL,CACity1,CA,TXCity1,TX,491,6,9,1,626.13,Retail
SHP002079,2025-10-22,2025-10-28,FedEx Freight,FTL,OHCity1,OH,TXCity1,TX,1524,5,6,1,1982.13,Industrial
SHP002080,2025-12-20,2025-12-28,Old Dominion,FTL,NCCity3,NC,TXCity3,TX,956,5,8,1,1045.65,Consumer
SHP002081,2025-12-17,2025-12-19,FedEx Freight,FTL,AZCity3,AZ,FLCity1,FL,1981,2,2,0,2475.89,Consumer
SHP002082,2025-03-11,2025-03-20,FedEx Freight,Intermodal,NCCity2,NC,CACity2,CA,825,7,9,1,1594.57,Manufacturing
SHP002083,2025-02-18,2025-02-25,DHL Supply Chain,LTL,FLCity1,FL,TXCity3,TX,375,6,7,1,707.42,Industrial
SHP002084,2025-09-23,2025-09-30,FedEx Freight,LTL,ILCity2,IL,NJCity1,NJ,417,7,7,0,768.12,Consumer
SHP002085,2025-05-31,2025-06-06,AIT Logistics Partner,FTL,CACity1,CA,AZCity1,AZ,1164,7,6,0,2073.85,Manufacturing
SHP002086,2025-09-19,2025-09-23,XPO,Intermodal,ILCity1,IL,ILCity3,IL,550,4,4,0,448.71,Retail
SHP002087,2025-01-03,2025-01-07,AIT Logistics Partner,LTL,NJCity2,NJ,NCCity3,NC,1256,4,4,0,1535.28,Healthcare
SHP002088,2025-03-29,2025-04-08,AIT Logistics Partner,Ground,ILCity3,IL,NCCity2,NC,2476,7,10,1,3869.69,Manufacturing
SHP002089,2025-03-31,2025-04-06,FedEx Freight,LTL,CACity2,CA,CACity2,CA,2067,4,6,1,3006.47,Healthcare
SHP002090,2025-12-30,2026-01-02,XPO,Ground,NCCity1,NC,NCCity3,NC,1290,4,3,0,2224.99,Retail
SHP002091,2025-01-19,2025-01-22,XPO,FTL,NJCity3,NJ,NJCity1,NJ,2172,3,3,0,2464.9,Consumer
SHP002092,2025-01-16,2025-01-20,FedEx Freight,Air,NCCity3,NC,OHCity2,OH,2016,4,4,0,2006.47,Retail
SHP002093,2025-09-22,2025-09-27,UPS Supply Chain,Ground,NCCity2,NC,FLCity2,FL,2297,3,5,1,3799.15,Consumer
SHP002094,2025-06-24,2025-07-01,XPO,Ground,ILCity3,IL,PACity1,PA,973,6,7,1,1518.62,Retail
SHP002095,2025-08-27,2025-08-31,DHL Supply Chain,FTL,TXCity3,TX,ILCity3,IL,760,5,4,0,1480.41,Industrial
SHP002096,2025-12-05,2025-12-11,FedEx Freight,LTL,CACity3,CA,NCCity1,NC,440,5,6,1,645.96,Manufacturing
SHP002097,2025-08-15,2025-08-23,UPS Supply Chain,FTL,CACity2,CA,AZCity1,AZ,945,6,8,1,784.72,Healthcare
SHP002098,2025-03-19,2025-03-21,DHL Supply Chain,LTL,TXCity1,TX,GACity3,GA,2569,2,2,0,3460.46,Manufacturing
SHP002099,2025-10-10,2025-10-13,DHL Supply Chain,Intermodal,ILCity1,IL,PACity3,PA,953,3,3,0,934.81,Healthcare
SHP002100,2025-03-16,2025-03-23,XPO,LTL,PACity2,PA,NCCity2,NC,1092,7,7,0,875.5,Industrial
SHP002101,2025-06-05,2025-06-08,DHL Supply Chain,Air,TXCity3,TX,GACity2,GA,2420,3,3,0,2278.7,Healthcare
SHP002102,2025-03-26,2025-03-28,AIT Logistics Partner,Air,NJCity2,NJ,NJCity3,NJ,678,2,2,0,1373.79,Consumer
SHP002103,2025-02-28,2025-03-04,AIT Logistics Partner,Ground,TXCity2,TX,OHCity3,OH,1238,4,4,0,1459.94,Manufacturing
SHP002104,2025-04-24,2025-04-30,AIT Logistics Partner,Intermodal,TXCity1,TX,NCCity2,NC,100,3,6,1,191.59,Retail
SHP002105,2025-07-15,2025-07-24,Old Dominion,Air,AZCity2,AZ,GACity3,GA,2006,6,9,1,1889.54,Retail
SHP002106,2025-04-17,2025-04-27,Old Dominion,LTL,NJCity2,NJ,OHCity2,OH,2335,7,10,1,2326.41,Consumer
SHP002107,2025-01-30,2025-02-02,UPS Supply Chain,Air,NCCity2,NC,AZCity3,AZ,2369,4,3,0,2005.4,Manufacturing
SHP002108,2025-03-02,2025-03-07,DHL Supply Chain,Air,CACity3,CA,TXCity1,TX,175,6,5,0,337.85,Healthcare
SHP002109,2025-07-05,2025-07-11,AIT Logistics Partner,LTL,FLCity3,FL,TXCity1,TX,2172,4,6,1,3478.6,Retail
SHP002110,2025-01-08,2025-01-11,Old Dominion,Air,OHCity3,OH,PACity2,PA,2310,4,3,0,4622.31,Healthcare
SHP002111,2025-08-23,2025-08-28,AIT Logistics Partner,Intermodal,NJCity1,NJ,CACity2,CA,1213,2,5,1,1392.7,Consumer
SHP002112,2025-12-12,2025-12-19,XPO,Air,TXCity2,TX,CACity3,CA,2265,4,7,1,3046.14,Consumer
SHP002113,2025-10-24,2025-10-27,UPS Supply Chain,Intermodal,NJCity3,NJ,CACity2,CA,156,3,3,0,162.28,Consumer
SHP002114,2025-09-12,2025-09-16,FedEx Freight,Ground,PACity2,PA,PACity3,PA,1115,3,4,1,2106.28,Retail
SHP002115,2025-06-21,2025-06-26,XPO,LTL,TXCity3,TX,FLCity3,FL,841,5,5,0,1514.67,Manufacturing
SHP002116,2025-05-29,2025-06-05,XPO,Air,GACity2,GA,ILCity2,IL,277,4,7,1,351.26,Retail
SHP002117,2025-09-05,2025-09-08,AIT Logistics Partner,Ground,OHCity2,OH,CACity2,CA,568,3,3,0,908.24,Healthcare
SHP002118,2025-05-07,2025-05-12,XPO,Air,OHCity2,OH,FLCity2,FL,1990,3,5,1,2962.14,Industrial
SHP002119,2025-03-02,2025-03-04,FedEx Freight,LTL,AZCity3,AZ,PACity3,PA,1832,3,2,0,1862.05,Healthcare
SHP002120,2025-02-25,2025-02-26,DHL Supply Chain,Intermodal,TXCity3,TX,PACity3,PA,1791,2,1,0,3342.84,Retail
SHP002121,2025-02-09,2025-02-12,UPS Supply Chain,FTL,ILCity2,IL,CACity2,CA,669,3,3,0,636.23,Healthcare
SHP002122,2025-11-20,2025-11-27,UPS Supply Chain,Ground,OHCity1,OH,GACity3,GA,2457,7,7,0,3816.32,Retail
SHP002123,2025-06-14,2025-06-23,XPO,FTL,NCCity1,NC,GACity3,GA,1615,6,9,1,2581.91,Manufacturing
SHP002124,2025-03-12,2025-03-16,DHL Supply Chain,Air,TXCity1,TX,NCCity2,NC,1933,4,4,0,3371.82,Healthcare
SHP002125,2025-12-14,2025-12-19,DHL Supply Chain,Ground,AZCity3,AZ,NCCity3,NC,1908,3,5,1,3618.19,Industrial
SHP002126,2025-06-13,2025-06-19,FedEx Freight,Air,TXCity2,TX,NJCity1,NJ,319,7,6,0,474.35,Manufacturing
SHP002127,2025-12-14,2025-12-18,FedEx Freight,Air,NJCity3,NJ,OHCity1,OH,577,3,4,1,771.48,Healthcare
SHP002128,2025-12-02,2025-12-04,UPS Supply Chain,Ground,GACity3,GA,OHCity1,OH,634,2,2,0,1168.49,Healthcare
SHP002129,2025-01-10,2025-01-17,FedEx Freight,FTL,OHCity2,OH,NCCity3,NC,908,7,7,0,883.33,Healthcare
SHP002130,2025-08-31,2025-09-04,UPS Supply Chain,Ground,GACity1,GA,FLCity3,FL,417,4,4,0,484.04,Healthcare
SHP002131,2025-12-01,2025-12-07,UPS Supply Chain,Air,NJCity3,NJ,OHCity3,OH,2099,3,6,1,4223.25,Consumer
SHP002132,2025-03-10,2025-03-14,AIT Logistics Partner,Air,NJCity2,NJ,TXCity3,TX,1769,3,4,1,2993.79,Healthcare
SHP002133,2025-02-10,2025-02-12,XPO,Intermodal,CACity3,CA,CACity2,CA,2045,2,2,0,2866.05,Consumer
SHP002134,2025-12-22,2025-12-26,XPO,Ground,FLCity1,FL,FLCity2,FL,1949,4,4,0,3487.8,Healthcare
SHP002135,2025-12-30,2025-12-31,DHL Supply Chain,Intermodal,GACity2,GA,GACity1,GA,2487,1,1,0,4518.45,Consumer
SHP002136,2025-10-05,2025-10-07,XPO,FTL,OHCity2,OH,NJCity3,NJ,1449,3,2,0,1998.17,Industrial
SHP002137,2025-01-03,2025-01-09,XPO,Intermodal,ILCity3,IL,TXCity3,TX,2058,6,6,0,2094.06,Industrial
SHP002138,2025-03-09,2025-03-11,AIT Logistics Partner,Ground,AZCity3,AZ,AZCity2,AZ,885,2,2,0,1556.29,Manufacturing
SHP002139,2025-07-14,2025-07-18,FedEx Freight,LTL,OHCity2,OH,TXCity1,TX,810,2,4,1,1647.29,Manufacturing
SHP002140,2025-10-19,2025-10-21,UPS Supply Chain,Ground,GACity3,GA,PACity1,PA,1801,2,2,0,2105.53,Consumer
SHP002141,2025-09-30,2025-10-03,FedEx Freight,Air,NJCity2,NJ,PACity3,PA,1634,4,3,0,1746.91,Retail
SHP002142,2025-08-11,2025-08-14,DHL Supply Chain,Intermodal,TXCity2,TX,NCCity2,NC,2229,4,3,0,4309.85,Consumer
SHP002143,2025-10-13,2025-10-16,XPO,Air,GACity2,GA,OHCity3,OH,558,3,3,0,462.45,Healthcare
SHP002144,2025-08-16,2025-08-19,DHL Supply Chain,Ground,ILCity1,IL,NJCity3,NJ,731,4,3,0,880.91,Industrial
SHP002145,2025-12-03,2025-12-05,FedEx Freight,Air,GACity3,GA,TXCity3,TX,898,2,2,0,1296.21,Retail
SHP002146,2025-08-24,2025-08-30,DHL Supply Chain,Ground,CACity3,CA,GACity3,GA,869,4,6,1,1050.25,Healthcare
SHP002147,2025-02-11,2025-02-17,FedEx Freight,Intermodal,FLCity2,FL,AZCity3,AZ,1883,5,6,1,2657.13,Industrial
SHP002148,2025-10-29,2025-10-30,AIT Logistics Partner,FTL,TXCity2,TX,TXCity3,TX,2303,1,1,0,3483.85,Industrial
SHP002149,2025-09-08,2025-09-12,FedEx Freight,Intermodal,GACity2,GA,OHCity1,OH,887,4,4,0,1163.65,Consumer
SHP002150,2025-06-23,2025-06-26,Old Dominion,LTL,OHCity2,OH,ILCity3,IL,2258,2,3,1,1821.32,Consumer
SHP002151,2025-09-19,2025-09-23,AIT Logistics Partner,Intermodal,FLCity2,FL,ILCity2,IL,1800,5,4,0,2286.43,Consumer
SHP002152,2025-04-08,2025-04-12,Old Dominion,Ground,GACity1,GA,NCCity2,NC,1581,3,4,1,1536.4,Industrial
SHP002153,2025-04-15,2025-04-19,FedEx Freight,Intermodal,AZCity3,AZ,TXCity1,TX,1573,3,4,1,2459.05,Healthcare
SHP002154,2025-02-06,2025-02-07,DHL Supply Chain,Ground,CACity1,CA,NJCity3,NJ,1623,2,1,0,2551.85,Consumer
SHP002155,2025-07-15,2025-07-19,UPS Supply Chain,Ground,ILCity1,IL,NJCity3,NJ,472,4,4,0,588.41,Healthcare
SHP002156,2025-03-16,2025-03-23,DHL Supply Chain,Ground,PACity3,PA,NCCity1,NC,1949,7,7,0,2249.13,Industrial
SHP002157,2025-06-29,2025-07-02,Old Dominion,LTL,NCCity3,NC,OHCity2,OH,1548,3,3,0,2239.9,Retail
SHP002158,2025-07-18,2025-07-22,XPO,Air,NJCity1,NJ,ILCity2,IL,826,2,4,1,1646.4,Consumer
SHP002159,2025-02-07,2025-02-14,AIT Logistics Partner,FTL,OHCity3,OH,NCCity3,NC,2236,7,7,0,3219.67,Industrial
SHP002160,2025-12-08,2025-12-14,DHL Supply Chain,LTL,FLCity1,FL,PACity2,PA,303,6,6,0,427.55,Retail
SHP002161,2025-02-03,2025-02-05,AIT Logistics Partner,FTL,NJCity1,NJ,GACity1,GA,1523,2,2,0,3158.37,Consumer
SHP002162,2025-06-25,2025-06-29,Old Dominion,Air,ILCity1,IL,ILCity3,IL,507,4,4,0,466.19,Retail
SHP002163,2025-01-13,2025-01-15,UPS Supply Chain,Intermodal,FLCity2,FL,PACity2,PA,1576,2,2,0,3202.76,Healthcare
SHP002164,2025-09-11,2025-09-20,AIT Logistics Partner,FTL,FLCity2,FL,AZCity1,AZ,158,7,9,1,144.55,Manufacturing
SHP002165,2025-09-08,2025-09-11,FedEx Freight,Ground,CACity3,CA,GACity1,GA,764,3,3,0,1350.19,Retail
SHP002166,2025-10-22,2025-10-31,Old Dominion,LTL,GACity2,GA,CACity1,CA,2427,6,9,1,2362.58,Industrial
SHP002167,2025-08-17,2025-08-18,Old Dominion,Ground,OHCity2,OH,ILCity2,IL,1803,2,1,0,2712.02,Healthcare
SHP002168,2025-10-28,2025-11-03,XPO,Ground,FLCity3,FL,NCCity3,NC,1256,6,6,0,1226.28,Industrial
SHP002169,2025-05-30,2025-06-05,XPO,Air,TXCity1,TX,TXCity3,TX,152,4,6,1,201.2,Retail
SHP002170,2025-04-02,2025-04-07,Old Dominion,FTL,OHCity3,OH,GACity2,GA,159,3,5,1,274.95,Retail
SHP002171,2025-12-30,2026-01-01,Old Dominion,Ground,OHCity3,OH,GACity2,GA,1371,2,2,0,2167.86,Healthcare
SHP002172,2025-10-06,2025-10-12,AIT Logistics Partner,Intermodal,CACity1,CA,TXCity3,TX,2052,7,6,0,2615.97,Retail
SHP002173,2025-09-20,2025-09-26,AIT Logistics Partner,FTL,AZCity1,AZ,FLCity2,FL,722,3,6,1,756.02,Industrial
SHP002174,2025-04-06,2025-04-12,XPO,FTL,NCCity1,NC,PACity2,PA,1753,6,6,0,2937.92,Manufacturing
SHP002175,2025-01-11,2025-01-17,FedEx Freight,FTL,PACity1,PA,OHCity1,OH,1312,5,6,1,2558.37,Consumer
SHP002176,2025-04-19,2025-04-23,AIT Logistics Partner,FTL,FLCity1,FL,FLCity3,FL,684,3,4,1,586.3,Consumer
SHP002177,2025-04-28,2025-05-02,AIT Logistics Partner,FTL,GACity3,GA,NJCity2,NJ,2546,5,4,0,4512.9,Industrial
SHP002178,2025-04-08,2025-04-14,AIT Logistics Partner,Air,FLCity2,FL,OHCity3,OH,2160,4,6,1,2369.46,Industrial
SHP002179,2025-07-12,2025-07-21,AIT Logistics Partner,Intermodal,NCCity3,NC,AZCity1,AZ,2511,6,9,1,4367.07,Healthcare
SHP002180,2025-05-18,2025-05-21,XPO,Air,OHCity1,OH,TXCity1,TX,2244,3,3,0,3575.17,Industrial
SHP002181,2025-09-13,2025-09-20,Old Dominion,Intermodal,PACity2,PA,NCCity1,NC,2437,6,7,1,2065.93,Industrial
SHP002182,2025-05-10,2025-05-11,DHL Supply Chain,Intermodal,OHCity2,OH,PACity3,PA,2258,2,1,0,2424.62,Industrial
SHP002183,2025-01-19,2025-01-26,FedEx Freight,LTL,AZCity1,AZ,CACity1,CA,90,6,7,1,133.38,Industrial
SHP002184,2025-07-20,2025-07-26,UPS Supply Chain,LTL,NCCity2,NC,FLCity3,FL,1393,3,6,1,2294.3,Manufacturing
SHP002185,2025-10-29,2025-11-04,FedEx Freight,Intermodal,ILCity1,IL,PACity2,PA,1328,6,6,0,1192.37,Consumer
SHP002186,2025-09-23,2025-09-27,UPS Supply Chain,Ground,AZCity3,AZ,AZCity3,AZ,2111,4,4,0,2331.38,Retail
SHP002187,2025-06-12,2025-06-15,DHL Supply Chain,Air,CACity1,CA,CACity1,CA,2187,3,3,0,3071.81,Consumer
SHP002188,2025-01-03,2025-01-11,Old Dominion,LTL,AZCity3,AZ,NCCity3,NC,1804,7,8,1,3413.01,Retail
SHP002189,2025-12-30,2026-01-04,FedEx Freight,LTL,PACity2,PA,FLCity3,FL,2208,6,5,0,2681.99,Healthcare
SHP002190,2025-06-30,2025-07-04,AIT Logistics Partner,Intermodal,OHCity3,OH,TXCity3,TX,296,2,4,1,517.02,Healthcare
SHP002191,2025-09-15,2025-09-18,XPO,FTL,NJCity1,NJ,NJCity1,NJ,413,3,3,0,575.46,Healthcare
SHP002192,2025-10-22,2025-10-30,UPS Supply Chain,Ground,PACity1,PA,ILCity3,IL,1927,6,8,1,4025.32,Industrial
SHP002193,2025-06-05,2025-06-08,AIT Logistics Partner,FTL,FLCity1,FL,FLCity1,FL,1777,2,3,1,2238.81,Retail
SHP002194,2025-07-08,2025-07-12,DHL Supply Chain,FTL,AZCity3,AZ,GACity2,GA,484,2,4,1,650.52,Retail
SHP002195,2025-06-20,2025-06-24,FedEx Freight,LTL,ILCity2,IL,FLCity2,FL,1526,3,4,1,2934.8,Consumer
SHP002196,2025-05-04,2025-05-05,UPS Supply Chain,Air,NCCity3,NC,GACity2,GA,2542,2,1,0,2261.21,Industrial
SHP002197,2025-06-15,2025-06-17,XPO,Intermodal,PACity1,PA,AZCity3,AZ,1293,2,2,0,2524.37,Consumer
SHP002198,2025-12-18,2025-12-24,DHL Supply Chain,LTL,PACity3,PA,FLCity1,FL,876,5,6,1,1412.21,Healthcare
SHP002199,2025-07-06,2025-07-12,XPO,Ground,PACity2,PA,CACity3,CA,108,6,6,0,135.69,Industrial
SHP002200,2025-10-01,2025-10-05,Old Dominion,FTL,NJCity3,NJ,ILCity2,IL,1793,2,4,1,3733.6,Healthcare
SHP002201,2025-07-01,2025-07-10,AIT Logistics Partner,FTL,NJCity1,NJ,NCCity2,NC,969,7,9,1,1557.75,Healthcare
SHP002202,2025-08-10,2025-08-15,XPO,LTL,FLCity1,FL,NCCity1,NC,1814,6,5,0,3637.59,Manufacturing
SHP002203,2025-01-12,2025-01-17,FedEx Freight,Air,PACity1,PA,CACity1,CA,2283,5,5,0,2646.61,Industrial
SHP002204,2025-11-11,2025-11-17,Old Dominion,FTL,ILCity2,IL,FLCity3,FL,398,5,6,1,477.96,Retail
SHP002205,2025-03-21,2025-03-27,FedEx Freight,Ground,FLCity2,FL,CACity1,CA,2397,5,6,1,4308.65,Retail
SHP002206,2025-04-13,2025-04-15,AIT Logistics Partner,Intermodal,TXCity1,TX,NCCity3,NC,289,2,2,0,530.87,Industrial
SHP002207,2025-08-06,2025-08-12,AIT Logistics Partner,Ground,NCCity1,NC,FLCity2,FL,2509,6,6,0,2010.57,Industrial
SHP002208,2025-04-22,2025-04-28,AIT Logistics Partner,Ground,GACity3,GA,AZCity3,AZ,1194,6,6,0,2370.82,Retail
SHP002209,2025-08-25,2025-08-30,Old Dominion,FTL,NCCity1,NC,OHCity1,OH,1572,3,5,1,1570.83,Healthcare
SHP002210,2025-06-10,2025-06-18,DHL Supply Chain,Intermodal,OHCity3,OH,NJCity3,NJ,260,6,8,1,247.61,Healthcare
SHP002211,2025-11-28,2025-12-03,FedEx Freight,FTL,TXCity3,TX,NJCity2,NJ,1579,5,5,0,2428.22,Healthcare
SHP002212,2025-07-13,2025-07-19,Old Dominion,Ground,CACity3,CA,ILCity1,IL,1304,5,6,1,1946.5,Manufacturing
SHP002213,2025-12-18,2025-12-19,DHL Supply Chain,Intermodal,TXCity1,TX,ILCity3,IL,439,2,1,0,784.66,Retail
SHP002214,2025-07-10,2025-07-18,UPS Supply Chain,Intermodal,TXCity2,TX,NJCity2,NJ,1645,7,8,1,1410.23,Industrial
SHP002215,2025-05-23,2025-06-01,AIT Logistics Partner,LTL,ILCity1,IL,NJCity3,NJ,2534,7,9,1,3091.29,Industrial
SHP002216,2025-12-06,2025-12-13,FedEx Freight,LTL,PACity2,PA,GACity1,GA,2452,4,7,1,2523.5,Consumer
SHP002217,2025-07-08,2025-07-16,DHL Supply Chain,FTL,OHCity2,OH,CACity1,CA,1507,6,8,1,1370.44,Healthcare
SHP002218,2025-12-31,2026-01-03,DHL Supply Chain,Ground,CACity1,CA,ILCity2,IL,1307,3,3,0,1470.01,Manufacturing
SHP002219,2025-01-14,2025-01-17,Old Dominion,Ground,PACity3,PA,CACity2,CA,670,3,3,0,657.24,Consumer
SHP002220,2025-10-05,2025-10-08,Old Dominion,LTL,OHCity1,OH,NCCity3,NC,2058,2,3,1,3069.02,Manufacturing
SHP002221,2025-08-26,2025-09-01,UPS Supply Chain,Intermodal,OHCity1,OH,GACity1,GA,504,6,6,0,693.38,Industrial
SHP002222,2025-08-19,2025-08-24,XPO,FTL,ILCity3,IL,OHCity3,OH,1815,2,5,1,3411.59,Manufacturing
SHP002223,2025-02-04,2025-02-08,AIT Logistics Partner,Intermodal,GACity2,GA,TXCity1,TX,578,4,4,0,867.36,Industrial
SHP002224,2025-02-11,2025-02-15,Old Dominion,Air,TXCity3,TX,OHCity2,OH,706,4,4,0,689.95,Retail
SHP002225,2025-09-20,2025-09-22,Old Dominion,LTL,PACity3,PA,PACity3,PA,168,2,2,0,286.15,Consumer
SHP002226,2025-08-31,2025-09-08,UPS Supply Chain,FTL,AZCity2,AZ,FLCity2,FL,123,5,8,1,101.96,Healthcare
SHP002227,2025-04-02,2025-04-09,XPO,Intermodal,PACity3,PA,OHCity3,OH,474,6,7,1,668.58,Industrial
SHP002228,2025-03-20,2025-03-24,XPO,Ground,NJCity3,NJ,TXCity1,TX,696,2,4,1,1345.22,Healthcare
SHP002229,2025-07-20,2025-07-23,FedEx Freight,Air,AZCity1,AZ,CACity2,CA,985,2,3,1,1717.25,Manufacturing
SHP002230,2025-03-02,2025-03-04,Old Dominion,FTL,TXCity3,TX,NJCity1,NJ,1323,2,2,0,2290.51,Manufacturing
SHP002231,2025-09-09,2025-09-16,Old Dominion,FTL,CACity3,CA,AZCity2,AZ,1773,6,7,1,1641.38,Healthcare
SHP002232,2025-03-24,2025-03-26,DHL Supply Chain,LTL,NCCity3,NC,NCCity3,NC,201,2,2,0,261.68,Manufacturing
SHP002233,2025-10-27,2025-11-02,AIT Logistics Partner,Ground,TXCity1,TX,NJCity2,NJ,1368,6,6,0,1104.63,Manufacturing
SHP002234,2025-03-12,2025-03-14,DHL Supply Chain,Intermodal,NJCity2,NJ,OHCity3,OH,507,2,2,0,804.54,Manufacturing
