shipment_id,ship_date,delivery_date,carrier,mode,origin_state,destination_state,distance_miles,promised_days,actual_days,delayed_flag,shipping_cost
SHP08850,2025-02-28,2025-03-01,XPO,LTL,TX,NJ,1325,2,1,0,326.27
SHP08851,2025-05-15,2025-05-19,XPO,Ground,CA,NJ,1595,2,4,1,1168.54
SHP08852,2025-02-09,2025-02-13,DHL,Ground,CA,CA,372,3,4,1,380.7
SHP08853,2025-09-25,2025-09-29,DHL,FTL,TX,NJ,1670,2,4,1,1469.39
SHP08854,2025-01-18,2025-01-21,Old Dominion,Air,IL,IL,1120,4,3,0,1253.23
SHP08855,2025-05-07,2025-05-12,FedEx,Air,NJ,GA,999,6,5,0,232.01
SHP08856,2025-11-11,2025-11-18,XPO,Ground,GA,TX,1185,7,7,0,1826.09
SHP08857,2025-04-22,2025-04-28,DHL,Air,IL,CA,120,5,6,1,1669.83
SHP08858,2025-04-17,2025-04-23,XPO,LTL,IL,CA,507,7,6,0,755.17
SHP08859,2025-08-03,2025-08-09,DHL,FTL,GA,NJ,128,4,6,1,1725.22
SHP08860,2025-07-14,2025-07-19,Old Dominion,FTL,NJ,CA,927,4,5,1,620.1
SHP08861,2025-08-21,2025-08-24,DHL,FTL,NJ,CA,878,3,3,0,205.34
SHP08862,2025-06-08,2025-06-14,FedEx,LTL,TX,NJ,126,5,6,1,222.81
SHP08863,2025-10-11,2025-10-17,Old Dominion,Air,IL,GA,993,6,6,0,1907.53
SHP08864,2025-01-06,2025-01-15,Old Dominion,Ground,CA,TX,1771,7,9,1,1088.39
SHP08865,2025-05-26,2025-06-02,DHL,FTL,TX,GA,993,6,7,1,394.39
SHP08866,2025-12-06,2025-12-14,DHL,LTL,IL,IL,1130,6,8,1,1640.79
SHP08867,2025-12-16,2025-12-20,XPO,LTL,CA,NJ,998,2,4,1,663.5
SHP08868,2025-10-20,2025-10-22,DHL,Ground,GA,GA,300,3,2,0,715.0
SHP08869,2025-12-04,2025-12-09,DHL,Ground,GA,CA,256,4,5,1,1644.49
SHP08870,2025-04-07,2025-04-14,XPO,FTL,IL,IL,1740,5,7,1,256.86
SHP08871,2025-08-28,2025-09-04,Old Dominion,FTL,TX,TX,1457,5,7,1,1581.12
SHP08872,2025-02-27,2025-03-04,Old Dominion,Air,NJ,GA,118,3,5,1,770.59
SHP08873,2025-03-31,2025-04-09,FedEx,Ground,GA,GA,1805,7,9,1,896.71
SHP08874,2025-06-18,2025-06-19,Old Dominion,FTL,GA,IL,1974,2,1,0,1820.83
SHP08875,2025-04-30,2025-05-07,UPS,Ground,NJ,NJ,171,6,7,1,1439.37
SHP08876,2025-03-07,2025-03-14,DHL,Ground,GA,CA,1370,5,7,1,1443.5
SHP08877,2025-06-26,2025-06-30,UPS,FTL,CA,NJ,1689,2,4,1,1930.29
SHP08878,2025-11-24,2025-11-30,FedEx,Air,TX,GA,642,6,6,0,1403.4
SHP08879,2025-08-18,2025-08-23,FedEx,LTL,CA,GA,390,6,5,0,1180.27
SHP08880,2025-06-14,2025-06-22,Old Dominion,Ground,TX,GA,169,7,8,1,1066.53
SHP08881,2025-06-19,2025-06-25,UPS,FTL,GA,NJ,1828,7,6,0,809.73
SHP08882,2025-11-18,2025-11-21,UPS,LTL,TX,TX,323,3,3,0,148.11
SHP08883,2025-04-16,2025-04-21,UPS,Ground,IL,NJ,581,3,5,1,1451.3
SHP08884,2025-10-10,2025-10-12,Old Dominion,LTL,GA,CA,617,3,2,0,1354.16
SHP08885,2025-03-06,2025-03-15,XPO,FTL,TX,CA,1860,7,9,1,1890.24
SHP08886,2025-12-04,2025-12-05,UPS,Air,TX,IL,433,2,1,0,810.98
SHP08887,2025-11-15,2025-11-19,FedEx,FTL,TX,TX,805,5,4,0,894.79
SHP08888,2025-06-07,2025-06-14,DHL,LTL,IL,CA,1377,7,7,0,1050.42
SHP08889,2025-04-10,2025-04-15,FedEx,LTL,TX,CA,1860,6,5,0,405.94
SHP08890,2025-07-29,2025-08-02,XPO,Ground,CA,TX,411,4,4,0,553.85
SHP08891,2025-05-09,2025-05-15,XPO,Ground,CA,GA,535,6,6,0,1735.23
SHP08892,2025-10-13,2025-10-19,DHL,Ground,GA,TX,1942,4,6,1,1836.39
SHP08893,2025-10-03,2025-10-11,DHL,FTL,IL,CA,355,6,8,1,791.99
SHP08894,2025-08-06,2025-08-12,DHL,FTL,IL,CA,878,6,6,0,1200.35
SHP08895,2025-03-04,2025-03-08,DHL,Ground,NJ,IL,615,3,4,1,1170.41
SHP08896,2025-06-30,2025-07-05,UPS,LTL,NJ,IL,1666,6,5,0,546.99
SHP08897,2025-09-07,2025-09-13,UPS,FTL,IL,IL,995,6,6,0,1203.49
SHP08898,2025-09-25,2025-09-28,Old Dominion,Ground,NJ,CA,1550,3,3,0,927.75
SHP08899,2025-06-08,2025-06-17,UPS,Ground,CA,IL,961,7,9,1,167.42
SHP08900,2025-08-12,2025-08-21,Old Dominion,Ground,TX,IL,1685,7,9,1,1765.76
SHP08901,2025-06-11,2025-06-18,XPO,Air,CA,CA,719,5,7,1,974.97
SHP08902,2025-08-31,2025-09-06,DHL,Ground,TX,CA,113,6,6,0,1381.4
SHP08903,2025-10-11,2025-10-12,Old Dominion,Air,CA,GA,298,2,1,0,901.41
SHP08904,2025-07-04,2025-07-10,UPS,FTL,TX,IL,287,7,6,0,361.84
SHP08905,2025-11-28,2025-12-05,XPO,FTL,CA,TX,335,5,7,1,1765.36
SHP08906,2025-10-10,2025-10-15,XPO,Ground,IL,NJ,728,5,5,0,869.31
SHP08907,2025-12-25,2025-12-27,Old Dominion,Air,TX,IL,297,2,2,0,1164.55
SHP08908,2025-12-17,2025-12-23,FedEx,FTL,GA,NJ,603,4,6,1,1098.59
SHP08909,2025-07-11,2025-07-15,UPS,Air,TX,GA,629,2,4,1,436.27
SHP08910,2025-11-22,2025-11-28,Old Dominion,LTL,IL,NJ,1607,7,6,0,1497.1
SHP08911,2025-12-14,2025-12-21,DHL,Air,CA,CA,1420,5,7,1,240.56
SHP08912,2025-12-16,2025-12-22,FedEx,FTL,IL,NJ,773,5,6,1,411.26
SHP08913,2025-09-29,2025-10-03,FedEx,FTL,GA,CA,754,2,4,1,1046.02
SHP08914,2025-05-01,2025-05-09,Old Dominion,FTL,GA,TX,132,7,8,1,1397.56
SHP08915,2025-12-19,2025-12-24,Old Dominion,LTL,TX,GA,1065,4,5,1,463.82
SHP08916,2025-07-02,2025-07-09,UPS,Ground,CA,TX,1251,6,7,1,1612.56
SHP08917,2025-03-30,2025-04-01,FedEx,Ground,IL,CA,466,2,2,0,1299.83
SHP08918,2025-07-02,2025-07-05,Old Dominion,Air,IL,NJ,1775,3,3,0,1455.94
SHP08919,2025-06-17,2025-06-21,FedEx,FTL,NJ,TX,1248,4,4,0,1883.24
SHP08920,2025-06-28,2025-07-02,XPO,LTL,GA,NJ,1988,5,4,0,1884.14
SHP08921,2025-07-22,2025-07-28,XPO,FTL,NJ,NJ,1682,4,6,1,1615.85
SHP08922,2025-04-07,2025-04-10,XPO,Air,TX,IL,979,3,3,0,967.28
SHP08923,2025-06-13,2025-06-18,FedEx,Ground,TX,CA,423,5,5,0,1857.67
SHP08924,2025-10-01,2025-10-05,DHL,LTL,CA,GA,1017,5,4,0,810.63
SHP08925,2025-05-13,2025-05-20,Old Dominion,LTL,CA,GA,1897,6,7,1,1251.34
SHP08926,2025-05-29,2025-06-02,Old Dominion,Air,GA,CA,269,2,4,1,999.19
SHP08927,2025-11-27,2025-12-05,XPO,FTL,TX,NJ,1092,6,8,1,251.54
SHP08928,2025-07-05,2025-07-11,Old Dominion,Ground,GA,CA,921,4,6,1,183.92
SHP08929,2025-01-27,2025-02-02,DHL,LTL,NJ,CA,1434,5,6,1,1142.87
SHP08930,2025-06-21,2025-06-25,DHL,LTL,IL,IL,1197,4,4,0,1992.22
SHP08931,2025-11-17,2025-11-21,FedEx,Air,CA,IL,1552,3,4,1,1841.56
SHP08932,2025-09-15,2025-09-19,DHL,Ground,GA,GA,126,2,4,1,679.55
SHP08933,2025-10-21,2025-10-30,FedEx,Ground,IL,NJ,787,7,9,1,931.13
SHP08934,2025-06-28,2025-07-02,FedEx,LTL,GA,IL,1880,5,4,0,660.86
SHP08935,2025-06-25,2025-06-29,FedEx,LTL,CA,TX,713,2,4,1,299.53
SHP08936,2025-09-30,2025-10-06,FedEx,Air,NJ,GA,1265,6,6,0,1013.88
SHP08937,2025-11-04,2025-11-10,XPO,LTL,GA,NJ,1737,4,6,1,1481.59
SHP08938,2025-04-09,2025-04-15,FedEx,LTL,CA,IL,560,6,6,0,1942.54
SHP08939,2025-04-25,2025-04-28,FedEx,LTL,GA,NJ,187,4,3,0,955.47
SHP08940,2025-07-24,2025-07-28,UPS,Air,CA,GA,329,3,4,1,141.69
SHP08941,2025-01-13,2025-01-18,FedEx,FTL,IL,NJ,1324,3,5,1,909.25
SHP08942,2025-05-07,2025-05-12,DHL,Air,NJ,NJ,1431,6,5,0,820.51
SHP08943,2025-05-22,2025-05-23,UPS,LTL,GA,GA,984,2,1,0,598.67
SHP08944,2025-05-20,2025-05-25,UPS,LTL,NJ,TX,1517,5,5,0,1839.51
SHP08945,2025-11-22,2025-11-27,UPS,LTL,CA,TX,1153,6,5,0,1701.05
SHP08946,2025-09-16,2025-09-21,FedEx,LTL,GA,GA,1138,6,5,0,935.52
SHP08947,2025-05-08,2025-05-15,Old Dominion,Ground,IL,CA,1164,5,7,1,601.2
SHP08948,2025-10-02,2025-10-04,Old Dominion,FTL,NJ,IL,1867,2,2,0,599.9
SHP08949,2025-02-14,2025-02-21,XPO,Ground,GA,NJ,607,6,7,1,1053.09
SHP08950,2025-12-06,2025-12-13,DHL,FTL,GA,IL,1502,5,7,1,1390.02
SHP08951,2025-01-15,2025-01-23,FedEx,Air,NJ,GA,1509,7,8,1,638.49
SHP08952,2025-06-07,2025-06-14,FedEx,LTL,TX,NJ,1816,6,7,1,384.43
SHP08953,2025-05-14,2025-05-20,XPO,LTL,CA,GA,979,5,6,1,1748.13
SHP08954,2025-11-14,2025-11-20,XPO,FTL,CA,CA,241,6,6,0,270.41
SHP08955,2025-02-23,2025-03-01,DHL,Air,GA,CA,356,6,6,0,1503.35
SHP08956,2025-08-28,2025-09-06,FedEx,Air,NJ,TX,1908,7,9,1,1368.18
SHP08957,2025-11-05,2025-11-08,UPS,FTL,CA,TX,1338,2,3,1,817.53
SHP08958,2025-10-11,2025-10-15,FedEx,LTL,TX,NJ,161,2,4,1,1542.19
SHP08959,2025-05-11,2025-05-17,UPS,LTL,CA,IL,1583,7,6,0,567.65
SHP08960,2025-08-07,2025-08-13,XPO,FTL,IL,TX,1787,6,6,0,475.4
SHP08961,2025-04-05,2025-04-12,DHL,Ground,IL,CA,473,5,7,1,1734.71
SHP08962,2025-03-05,2025-03-10,XPO,FTL,TX,GA,842,5,5,0,437.86
SHP08963,2025-12-27,2026-01-04,FedEx,FTL,IL,CA,408,7,8,1,552.95
SHP08964,2025-01-31,2025-02-08,UPS,Ground,TX,IL,1638,7,8,1,1061.35
SHP08965,2025-04-25,2025-05-02,UPS,FTL,NJ,NJ,391,6,7,1,702.01
SHP08966,2025-05-24,2025-05-31,UPS,FTL,GA,TX,1618,6,7,1,384.76
SHP08967,2025-03-10,2025-03-13,DHL,LTL,IL,CA,1555,4,3,0,869.49
SHP08968,2025-11-17,2025-11-23,UPS,LTL,TX,IL,1946,4,6,1,1606.14
SHP08969,2025-10-29,2025-11-06,Old Dominion,Ground,GA,IL,1389,7,8,1,1070.94
SHP08970,2025-04-02,2025-04-07,XPO,FTL,CA,TX,1826,3,5,1,185.07
SHP08971,2025-10-11,2025-10-18,FedEx,LTL,NJ,IL,1725,7,7,0,724.02
SHP08972,2025-07-15,2025-07-18,DHL,Ground,IL,NJ,576,3,3,0,586.85
SHP08973,2025-11-10,2025-11-15,Old Dominion,LTL,CA,IL,125,6,5,0,1029.03
SHP08974,2025-01-22,2025-01-26,XPO,Air,GA,NJ,1460,2,4,1,377.52
SHP08975,2025-07-03,2025-07-10,Old Dominion,FTL,GA,GA,1071,5,7,1,408.33
SHP08976,2025-10-25,2025-10-29,UPS,FTL,NJ,IL,1218,3,4,1,1832.35
SHP08977,2025-01-16,2025-01-20,DHL,Ground,IL,NJ,183,2,4,1,591.9
SHP08978,2025-07-19,2025-07-24,XPO,Air,TX,IL,1754,4,5,1,1199.15
SHP08979,2025-10-28,2025-10-31,FedEx,LTL,NJ,GA,1862,3,3,0,1770.1
SHP08980,2025-08-10,2025-08-17,XPO,FTL,GA,TX,666,7,7,0,1261.96
SHP08981,2025-04-25,2025-05-04,Old Dominion,Air,TX,NJ,613,7,9,1,209.3
SHP08982,2025-08-21,2025-08-23,FedEx,FTL,IL,GA,1492,3,2,0,800.96
SHP08983,2025-07-14,2025-07-21,DHL,Ground,IL,NJ,1250,5,7,1,1906.47
SHP08984,2025-11-30,2025-12-01,XPO,LTL,GA,NJ,738,2,1,0,197.62
SHP08985,2025-07-08,2025-07-12,UPS,FTL,GA,CA,1438,5,4,0,1371.23
SHP08986,2025-09-24,2025-09-28,DHL,Air,TX,TX,1839,5,4,0,1628.61
SHP08987,2025-08-13,2025-08-14,XPO,Ground,GA,NJ,1898,2,1,0,746.43
SHP08988,2025-05-13,2025-05-20,UPS,Air,GA,IL,1405,7,7,0,1939.33
SHP08989,2025-04-29,2025-05-07,Old Dominion,Air,IL,CA,1871,7,8,1,1089.04
SHP08990,2025-12-06,2025-12-10,FedEx,FTL,TX,NJ,530,2,4,1,811.83
SHP08991,2025-02-23,2025-03-02,Old Dominion,Ground,IL,GA,910,7,7,0,694.08
SHP08992,2025-08-13,2025-08-19,UPS,FTL,NJ,GA,1997,5,6,1,1181.12
SHP08993,2025-04-20,2025-04-26,FedEx,Ground,NJ,CA,800,5,6,1,1997.37
SHP08994,2025-01-18,2025-01-25,Old Dominion,Air,NJ,NJ,466,5,7,1,1616.15
SHP08995,2025-02-08,2025-02-11,FedEx,FTL,IL,NJ,1525,3,3,0,1218.76
SHP08996,2025-03-03,2025-03-04,FedEx,FTL,GA,NJ,1558,2,1,0,1260.08
SHP08997,2025-08-13,2025-08-20,XPO,Air,TX,TX,615,7,7,0,537.82
SHP08998,2025-12-07,2025-12-13,FedEx,Ground,CA,TX,387,6,6,0,1948.79
SHP08999,2025-01-28,2025-02-05,DHL,Ground,NJ,IL,1094,6,8,1,501.08
SHP09000,2025-09-07,2025-09-11,DHL,LTL,CA,NJ,1359,5,4,0,467.13
SHP09001,2025-08-18,2025-08-25,DHL,Ground,GA,IL,1669,6,7,1,1968.6
SHP09002,2025-09-10,2025-09-13,Old Dominion,FTL,TX,GA,1904,2,3,1,1036.89
SHP09003,2025-07-31,2025-08-03,UPS,FTL,GA,TX,129,4,3,0,1662.96
SHP09004,2025-04-28,2025-05-03,UPS,LTL,GA,NJ,1309,6,5,0,1135.24
SHP09005,2025-12-13,2025-12-18,XPO,FTL,GA,NJ,1615,5,5,0,977.74
SHP09006,2025-03-23,2025-03-28,Old Dominion,Air,TX,TX,1013,3,5,1,930.43
SHP09007,2025-12-26,2025-12-31,XPO,Air,CA,IL,1737,5,5,0,400.6
SHP09008,2025-11-23,2025-11-25,UPS,Ground,IL,GA,1477,3,2,0,618.09
SHP09009,2025-12-13,2025-12-19,XPO,Ground,CA,TX,1778,7,6,0,168.0
SHP09010,2025-11-23,2025-11-29,UPS,FTL,CA,IL,712,7,6,0,507.45
SHP09011,2025-07-04,2025-07-06,FedEx,FTL,GA,TX,764,2,2,0,1544.63
SHP09012,2025-09-30,2025-10-01,UPS,Air,GA,NJ,1313,2,1,0,1284.23
SHP09013,2025-01-31,2025-02-03,UPS,FTL,GA,IL,702,4,3,0,536.17
SHP09014,2025-04-01,2025-04-07,Old Dominion,Air,IL,NJ,1428,5,6,1,1799.87
SHP09015,2025-06-30,2025-07-06,UPS,Air,NJ,IL,1804,4,6,1,215.45
SHP09016,2025-09-19,2025-09-28,XPO,LTL,GA,GA,1196,7,9,1,1475.21
SHP09017,2025-05-29,2025-06-03,FedEx,Ground,CA,GA,1018,6,5,0,721.57
SHP09018,2025-07-12,2025-07-19,XPO,FTL,IL,GA,665,6,7,1,164.26
SHP09019,2025-04-23,2025-04-26,FedEx,FTL,CA,TX,359,4,3,0,964.89
SHP09020,2025-10-10,2025-10-15,Old Dominion,LTL,IL,GA,209,6,5,0,982.31
SHP09021,2025-05-11,2025-05-16,DHL,FTL,GA,NJ,1072,5,5,0,1800.65
SHP09022,2025-01-07,2025-01-10,Old Dominion,Ground,TX,TX,1701,3,3,0,262.75
SHP09023,2025-06-12,2025-06-18,DHL,Air,TX,TX,777,7,6,0,1548.63
SHP09024,2025-06-30,2025-07-04,DHL,Ground,TX,GA,1296,3,4,1,715.35
SHP09025,2025-12-26,2026-01-01,UPS,Air,IL,CA,1675,5,6,1,1311.91
SHP09026,2025-10-14,2025-10-18,XPO,FTL,GA,CA,614,3,4,1,1738.34
SHP09027,2025-08-19,2025-08-25,XPO,LTL,CA,CA,195,5,6,1,1864.07
SHP09028,2025-11-02,2025-11-10,UPS,Air,NJ,GA,1061,6,8,1,485.24
SHP09029,2025-02-02,2025-02-07,Old Dominion,Air,NJ,IL,1007,5,5,0,1368.19
SHP09030,2025-08-13,2025-08-19,XPO,Air,IL,GA,1488,5,6,1,1214.36
SHP09031,2025-10-16,2025-10-22,FedEx,Air,CA,TX,257,4,6,1,1183.8
SHP09032,2025-08-11,2025-08-14,XPO,LTL,NJ,TX,1881,2,3,1,1782.64
SHP09033,2025-01-06,2025-01-07,FedEx,LTL,GA,TX,652,2,1,0,1454.46
SHP09034,2025-10-23,2025-10-31,UPS,FTL,GA,GA,1975,6,8,1,1973.27
SHP09035,2025-02-15,2025-02-17,Old Dominion,LTL,GA,GA,1256,3,2,0,1466.6
SHP09036,2025-05-05,2025-05-11,UPS,Air,NJ,GA,532,6,6,0,1022.5
SHP09037,2025-12-31,2026-01-06,XPO,Air,NJ,TX,621,6,6,0,1249.75
SHP09038,2025-01-03,2025-01-09,UPS,FTL,TX,TX,849,4,6,1,215.09
SHP09039,2025-11-23,2025-12-02,FedEx,Ground,CA,TX,731,7,9,1,835.71
SHP09040,2025-09-16,2025-09-21,Old Dominion,LTL,NJ,NJ,1341,6,5,0,982.01
SHP09041,2025-09-18,2025-09-22,DHL,Air,GA,GA,459,3,4,1,866.62
SHP09042,2025-03-06,2025-03-12,DHL,FTL,IL,TX,1476,4,6,1,911.71
SHP09043,2025-05-07,2025-05-11,UPS,Air,CA,TX,892,4,4,0,474.02
SHP09044,2025-05-11,2025-05-15,DHL,LTL,GA,IL,928,5,4,0,1372.2
SHP09045,2025-09-17,2025-09-23,UPS,FTL,CA,CA,1528,4,6,1,142.49
SHP09046,2025-04-22,2025-04-26,UPS,FTL,CA,IL,1637,5,4,0,1037.61
SHP09047,2025-08-19,2025-08-28,FedEx,LTL,GA,NJ,1409,7,9,1,956.3
SHP09048,2025-05-16,2025-05-23,Old Dominion,Air,CA,GA,1541,5,7,1,576.58
SHP09049,2025-03-18,2025-03-24,Old Dominion,LTL,IL,GA,963,5,6,1,807.71
SHP09050,2025-10-21,2025-10-28,FedEx,FTL,TX,NJ,1196,6,7,1,1204.95
SHP09051,2025-07-13,2025-07-21,FedEx,LTL,TX,CA,385,7,8,1,731.21
SHP09052,2025-07-28,2025-08-05,DHL,Ground,IL,IL,893,6,8,1,942.57
SHP09053,2025-06-21,2025-06-27,UPS,FTL,TX,TX,202,7,6,0,1802.43
SHP09054,2025-12-24,2025-12-28,DHL,FTL,TX,CA,1452,2,4,1,858.32
SHP09055,2025-07-11,2025-07-16,FedEx,FTL,GA,IL,1900,6,5,0,1597.83
SHP09056,2025-05-28,2025-06-03,UPS,FTL,IL,IL,480,6,6,0,1988.32
SHP09057,2025-10-04,2025-10-08,FedEx,LTL,CA,IL,1760,5,4,0,1441.32
SHP09058,2025-10-22,2025-10-28,UPS,FTL,CA,TX,843,5,6,1,581.08
SHP09059,2025-01-15,2025-01-20,FedEx,FTL,TX,GA,1846,5,5,0,798.31
SHP09060,2025-09-10,2025-09-14,FedEx,Ground,IL,IL,316,2,4,1,689.21
SHP09061,2025-04-22,2025-04-28,XPO,Ground,GA,GA,392,5,6,1,876.91
SHP09062,2025-09-17,2025-09-22,UPS,Ground,IL,GA,1796,3,5,1,1812.06
SHP09063,2025-06-27,2025-07-05,FedEx,LTL,IL,NJ,1841,7,8,1,348.68
SHP09064,2025-05-10,2025-05-14,Old Dominion,FTL,IL,GA,1068,5,4,0,504.33
SHP09065,2025-02-23,2025-03-01,UPS,Ground,CA,GA,501,7,6,0,1027.63
SHP09066,2025-11-04,2025-11-10,XPO,Air,TX,TX,710,7,6,0,1383.0
SHP09067,2025-01-15,2025-01-17,Old Dominion,FTL,TX,TX,340,3,2,0,405.75
SHP09068,2025-12-23,2025-12-29,Old Dominion,FTL,GA,NJ,858,6,6,0,1233.91
SHP09069,2025-11-26,2025-12-05,Old Dominion,Air,GA,GA,1280,7,9,1,1716.59
SHP09070,2025-02-28,2025-03-06,DHL,LTL,TX,IL,440,4,6,1,777.97
SHP09071,2025-02-28,2025-03-03,UPS,Ground,TX,TX,1117,4,3,0,857.9
SHP09072,2025-10-15,2025-10-18,FedEx,Ground,GA,NJ,1611,3,3,0,1327.57
SHP09073,2025-12-09,2025-12-15,UPS,FTL,IL,IL,505,4,6,1,1381.42
SHP09074,2025-07-11,2025-07-17,FedEx,Air,IL,GA,903,7,6,0,300.89
SHP09075,2025-02-20,2025-02-21,Old Dominion,FTL,GA,GA,1120,2,1,0,1575.44
SHP09076,2025-12-28,2025-12-31,DHL,FTL,CA,IL,575,3,3,0,387.2
SHP09077,2025-07-21,2025-07-29,UPS,Ground,IL,CA,551,7,8,1,965.22
SHP09078,2025-08-20,2025-08-24,FedEx,LTL,NJ,IL,1798,2,4,1,789.76
SHP09079,2025-12-30,2026-01-05,FedEx,LTL,CA,TX,1573,7,6,0,447.95
SHP09080,2025-10-07,2025-10-11,XPO,FTL,CA,IL,139,4,4,0,1537.03
SHP09081,2025-10-31,2025-11-01,DHL,FTL,GA,NJ,1366,2,1,0,770.15
SHP09082,2025-03-06,2025-03-12,XPO,FTL,IL,TX,1293,6,6,0,776.54
SHP09083,2025-10-05,2025-10-07,DHL,FTL,CA,NJ,1228,2,2,0,1527.16
SHP09084,2025-03-30,2025-04-04,FedEx,Air,CA,TX,282,4,5,1,425.36
SHP09085,2025-06-20,2025-06-24,FedEx,LTL,IL,GA,322,3,4,1,1304.89
SHP09086,2025-11-03,2025-11-05,FedEx,LTL,GA,TX,205,3,2,0,1296.82
SHP09087,2025-10-03,2025-10-11,FedEx,Air,NJ,NJ,1109,6,8,1,764.23
SHP09088,2025-01-03,2025-01-09,Old Dominion,Air,GA,GA,675,4,6,1,594.96
SHP09089,2025-01-02,2025-01-07,DHL,FTL,GA,TX,953,4,5,1,1518.96
SHP09090,2025-10-13,2025-10-16,DHL,Air,GA,TX,479,3,3,0,708.17
SHP09091,2025-10-22,2025-10-29,Old Dominion,Ground,TX,IL,1797,6,7,1,1095.03
SHP09092,2025-07-22,2025-07-28,DHL,Ground,GA,GA,174,6,6,0,381.95
SHP09093,2025-06-01,2025-06-08,UPS,Air,CA,IL,1326,7,7,0,698.64
SHP09094,2025-07-17,2025-07-23,UPS,Ground,NJ,IL,956,5,6,1,1914.71
SHP09095,2025-07-01,2025-07-09,UPS,LTL,IL,NJ,1274,6,8,1,1170.67
SHP09096,2025-05-19,2025-05-21,Old Dominion,Air,NJ,NJ,1580,2,2,0,631.08
SHP09097,2025-03-08,2025-03-14,FedEx,FTL,GA,NJ,445,7,6,0,614.3
SHP09098,2025-01-24,2025-02-02,FedEx,Air,NJ,NJ,1482,7,9,1,1505.11
SHP09099,2025-11-17,2025-11-23,UPS,LTL,CA,IL,1770,7,6,0,1594.9
SHP09100,2025-02-12,2025-02-17,DHL,Air,GA,NJ,406,5,5,0,1758.81
SHP09101,2025-12-15,2025-12-20,FedEx,Ground,CA,IL,388,3,5,1,1747.18
SHP09102,2025-07-15,2025-07-19,UPS,Air,NJ,GA,557,4,4,0,556.9
SHP09103,2025-10-22,2025-10-26,UPS,Ground,TX,CA,1891,3,4,1,1291.16
SHP09104,2025-05-05,2025-05-09,FedEx,FTL,NJ,GA,1305,4,4,0,1487.83
SHP09105,2025-04-16,2025-04-24,DHL,Ground,CA,IL,1277,7,8,1,848.5
SHP09106,2025-04-12,2025-04-18,Old Dominion,Air,IL,TX,1119,5,6,1,532.89
SHP09107,2025-10-20,2025-10-29,DHL,LTL,CA,CA,730,7,9,1,241.31
SHP09108,2025-09-07,2025-09-08,DHL,LTL,GA,NJ,688,2,1,0,1851.96
SHP09109,2025-09-16,2025-09-20,DHL,FTL,NJ,CA,533,2,4,1,1051.39
SHP09110,2025-06-13,2025-06-21,DHL,Ground,TX,NJ,617,7,8,1,1955.13
SHP09111,2025-05-19,2025-05-26,DHL,Air,IL,GA,845,6,7,1,115.82
SHP09112,2025-05-22,2025-05-31,Old Dominion,Ground,IL,GA,294,7,9,1,753.63
SHP09113,2025-12-08,2025-12-13,DHL,Air,CA,NJ,1445,4,5,1,1658.32
SHP09114,2025-12-29,2026-01-02,XPO,Ground,TX,NJ,1245,4,4,0,1844.88
SHP09115,2025-05-08,2025-05-13,DHL,Ground,TX,TX,1606,3,5,1,836.78
SHP09116,2025-09-25,2025-09-30,Old Dominion,Air,NJ,GA,1849,3,5,1,638.1
SHP09117,2025-09-23,2025-09-28,XPO,Ground,IL,CA,1448,4,5,1,324.2
SHP09118,2025-02-27,2025-02-28,FedEx,Air,CA,GA,1214,2,1,0,1490.0
SHP09119,2025-11-25,2025-12-01,FedEx,Air,GA,IL,1542,4,6,1,1046.49
SHP09120,2025-11-05,2025-11-10,Old Dominion,LTL,GA,CA,289,4,5,1,249.86
SHP09121,2025-10-12,2025-10-16,XPO,Ground,NJ,GA,1185,4,4,0,1053.63
SHP09122,2025-04-09,2025-04-18,FedEx,FTL,CA,GA,666,7,9,1,235.19
SHP09123,2025-05-14,2025-05-19,XPO,FTL,NJ,CA,1268,3,5,1,1532.28
SHP09124,2025-02-16,2025-02-22,UPS,LTL,NJ,IL,901,5,6,1,1926.19
SHP09125,2025-07-02,2025-07-09,UPS,Air,GA,NJ,634,7,7,0,1623.77
SHP09126,2025-02-24,2025-03-03,UPS,Air,NJ,CA,1300,6,7,1,1800.74
SHP09127,2025-10-01,2025-10-05,UPS,Ground,GA,IL,392,2,4,1,1494.96
SHP09128,2025-06-29,2025-07-05,UPS,Ground,CA,GA,876,5,6,1,772.97
SHP09129,2025-03-03,2025-03-05,XPO,Air,NJ,GA,1695,2,2,0,1670.23
SHP09130,2025-11-29,2025-12-01,UPS,LTL,TX,GA,1265,2,2,0,711.06
SHP09131,2025-02-06,2025-02-10,XPO,Ground,GA,CA,1880,2,4,1,1193.8
SHP09132,2025-10-27,2025-10-31,UPS,Air,CA,IL,510,3,4,1,1678.31
SHP09133,2025-09-21,2025-09-30,FedEx,Air,IL,NJ,1933,7,9,1,862.97
SHP09134,2025-11-21,2025-11-26,XPO,LTL,TX,CA,335,4,5,1,969.52
SHP09135,2025-08-08,2025-08-12,XPO,LTL,NJ,GA,366,5,4,0,820.51
SHP09136,2025-02-10,2025-02-19,UPS,Ground,CA,IL,303,7,9,1,1293.14
SHP09137,2025-06-07,2025-06-09,XPO,FTL,NJ,GA,1813,2,2,0,1607.14
SHP09138,2025-08-28,2025-09-01,UPS,Air,TX,CA,701,2,4,1,273.66
SHP09139,2025-07-31,2025-08-03,UPS,Air,IL,CA,1093,4,3,0,1375.32
